,Date,Last,First,Max,Min,Vol.,% var.
3757,27.01.2010,"1.097,50","1.091,90","1.099,50","1.083,10",,"0,49%"
3758,26.01.2010,"1.092,20","1.095,80","1.103,70","1.089,90",,"-0,42%"
3759,25.01.2010,"1.096,80","1.092,40","1.103,00","1.092,40",,"0,46%"
3760,22.01.2010,"1.091,80","1.115,50","1.115,50","1.090,20",,"-2,21%"
3761,21.01.2010,"1.116,50","1.138,70","1.141,60","1.114,80",,"-1,89%"
3762,20.01.2010,"1.138,00","1.148,00","1.148,00","1.129,20",,"-1,06%"
3763,19.01.2010,"1.150,20","1.136,00","1.150,50","1.135,80",,"1,25%"
3764,15.01.2010,"1.136,00","1.147,70","1.147,80","1.131,40",,"-1,09%"
3765,14.01.2010,"1.148,50","1.145,70","1.150,40","1.143,80",,"0,24%"
3766,13.01.2010,"1.145,70","1.137,30","1.148,40","1.133,20",,"0,84%"
3767,12.01.2010,"1.136,20","1.143,80","1.143,80","1.131,80",,"-0,94%"
3768,11.01.2010,"1.147,00","1.146,00","1.149,70","1.142,00",,"0,17%"
3769,08.01.2010,"1.145,00","1.140,50","1.145,40","1.136,20",,"0,29%"
3770,07.01.2010,"1.141,70","1.136,30","1.142,50","1.131,30",,"0,40%"
3771,06.01.2010,"1.137,10","1.135,70","1.139,20","1.134,00",,"0,05%"
3772,05.01.2010,"1.136,50","1.132,70","1.136,60","1.129,70",,"0,31%"
3773,04.01.2010,"1.133,00","1.116,60","1.133,90","1.116,60",,"1,61%"
3774,31.12.2009,"1.115,10","1.126,60","1.127,60","1.114,80",,"-1,00%"
3775,30.12.2009,"1.126,40","1.125,50","1.126,40","1.121,90",,"0,02%"
3776,29.12.2009,"1.126,20","1.128,50","1.130,40","1.126,10",,"-0,14%"
3777,28.12.2009,"1.127,80","1.127,50","1.130,40","1.123,50",,"0,12%"
3778,24.12.2009,"1.126,50","1.121,10","1.126,50","1.121,10",,"0,53%"
3779,23.12.2009,"1.120,60","1.118,80","1.121,60","1.116,00",,"0,23%"
3780,22.12.2009,"1.118,00","1.114,50","1.120,30","1.114,50",,"0,36%"
3781,21.12.2009,"1.114,00","1.105,30","1.117,70","1.105,30",,"1,04%"
3782,18.12.2009,"1.102,50","1.097,90","1.103,70","1.093,90",,"0,58%"
3783,17.12.2009,"1.096,10","1.106,40","1.106,40","1.095,90",,"-1,18%"
3784,16.12.2009,"1.109,20","1.108,60","1.116,20","1.108,00",,"0,12%"
3785,15.12.2009,"1.107,90","1.114,10","1.114,10","1.105,30",,"-0,56%"
3786,14.12.2009,"1.114,10","1.107,80","1.114,80","1.107,80",,"0,70%"
3787,11.12.2009,"1.106,40","1.104,00","1.108,50","1.101,30",,"0,37%"
3788,10.12.2009,"1.102,30","1.098,70","1.106,20","1.098,70",,"0,57%"
3789,09.12.2009,"1.096,00","1.091,10","1.097,00","1.085,90",,"0,38%"
3790,08.12.2009,"1.091,90","1.103,00","1.103,00","1.088,60",,"-1,02%"
3791,07.12.2009,"1.103,20","1.105,50","1.110,70","1.100,80",,"-0,25%"
3792,04.12.2009,"1.106,00","1.100,40","1.119,10","1.096,50",,"0,55%"
3793,03.12.2009,"1.099,90","1.110,60","1.117,30","1.098,70",,"-0,84%"
3794,02.12.2009,"1.109,20","1.109,00","1.115,60","1.105,30",,"0,03%"
3795,01.12.2009,"1.108,90","1.098,90","1.112,30","1.098,90",,"1,21%"
3796,30.11.2009,"1.095,60","1.091,10","1.097,20","1.086,20",,"0,38%"
3797,27.11.2009,"1.091,50","1.105,50","1.105,50","1.083,70",,"-1,72%"
3798,25.11.2009,"1.110,60","1.106,50","1.111,20","1.104,80",,"0,44%"
3799,24.11.2009,"1.105,70","1.105,80","1.107,60","1.097,60",,"-0,05%"
3800,23.11.2009,"1.106,20","1.094,90","1.112,40","1.094,90",,"1,36%"
3801,20.11.2009,"1.091,40","1.094,70","1.094,70","1.086,80",,"-0,32%"
3802,19.11.2009,"1.094,90","1.106,40","1.106,40","1.088,40",,"-1,34%"
3803,18.11.2009,"1.109,80","1.109,40","1.111,10","1.102,70",,"-0,05%"
3804,17.11.2009,"1.110,30","1.109,20","1.110,50","1.102,20",,"0,09%"
3805,16.11.2009,"1.109,30","1.094,10","1.113,70","1.094,10",,"1,44%"
3806,13.11.2009,"1.093,50","1.087,60","1.097,80","1.085,30",,"0,58%"
3807,12.11.2009,"1.087,20","1.098,30","1.102,00","1.084,90",,"-1,03%"
3808,11.11.2009,"1.098,50","1.096,00","1.105,40","1.093,80",,"0,50%"
3809,10.11.2009,"1.093,00","1.091,90","1.096,40","1.087,40",,"-0,01%"
3810,09.11.2009,"1.093,10","1.072,30","1.093,20","1.072,30",,"2,23%"
3811,06.11.2009,"1.069,30","1.065,00","1.071,50","1.059,30",,"0,25%"
3812,05.11.2009,"1.066,60","1.047,30","1.066,70","1.047,30",,"1,92%"
3813,04.11.2009,"1.046,50","1.047,10","1.061,00","1.045,20",,"0,11%"
3814,03.11.2009,"1.045,40","1.040,90","1.046,40","1.033,90",,"0,24%"
3815,02.11.2009,"1.042,90","1.036,20","1.052,20","1.029,40",,"0,65%"
3816,30.10.2009,"1.036,20","1.065,40","1.065,40","1.033,40",,"-2,80%"
3817,29.10.2009,"1.066,10","1.043,70","1.066,80","1.043,70",,"2,25%"
3818,28.10.2009,"1.042,60","1.061,50","1.063,30","1.042,20",,"-1,96%"
3819,27.10.2009,"1.063,40","1.067,50","1.072,50","1.060,60",,"-0,34%"
3820,26.10.2009,"1.067,00","1.080,40","1.091,80","1.065,20",,"-1,17%"
3821,23.10.2009,"1.079,60","1.095,60","1.095,80","1.075,50",,"-1,22%"
3822,22.10.2009,"1.092,90","1.081,00","1.095,20","1.074,30",,"1,06%"
3823,21.10.2009,"1.081,40","1.090,40","1.101,40","1.080,80",,"-0,89%"
3824,20.10.2009,"1.091,10","1.098,60","1.098,60","1.086,20",,"-0,62%"
3825,19.10.2009,"1.097,90","1.088,20","1.100,20","1.086,50",,"0,94%"
3826,16.10.2009,"1.087,70","1.094,70","1.094,70","1.081,50",,"-0,81%"
3827,15.10.2009,"1.096,60","1.090,40","1.096,60","1.086,40",,"0,42%"
3828,14.10.2009,"1.092,00","1.078,70","1.093,20","1.078,70",,"1,75%"
3829,13.10.2009,"1.073,20","1.075,00","1.075,30","1.066,70",,"-0,28%"
3830,12.10.2009,"1.076,20","1.071,60","1.079,50","1.071,60",,"0,44%"
3831,09.10.2009,"1.071,50","1.065,30","1.071,50","1.063,00",,"0,56%"
3832,08.10.2009,"1.065,50","1.060,00","1.070,70","1.060,00",,"0,75%"
3833,07.10.2009,"1.057,60","1.053,70","1.058,00","1.050,10",,"0,27%"
3834,06.10.2009,"1.054,70","1.042,00","1.060,50","1.042,00",,"1,36%"
3835,05.10.2009,"1.040,50","1.026,90","1.042,60","1.025,90",,"1,49%"
3836,02.10.2009,"1.025,20","1.029,70","1.030,60","1.020,00",,"-0,45%"
3837,01.10.2009,"1.029,80","1.054,90","1.054,90","1.029,50",,"-2,58%"
3838,30.09.2009,"1.057,10","1.061,00","1.063,40","1.046,50",,"-0,33%"
3839,29.09.2009,"1.060,60","1.063,70","1.069,60","1.057,80",,"-0,23%"
3840,28.09.2009,"1.063,00","1.045,40","1.065,10","1.045,40",,"1,78%"
3841,25.09.2009,"1.044,40","1.049,50","1.053,50","1.041,20",,"-0,61%"
3842,24.09.2009,"1.050,80","1.062,60","1.066,30","1.045,80",,"-0,95%"
3843,23.09.2009,"1.060,90","1.072,70","1.080,20","1.060,40",,"-1,01%"
3844,22.09.2009,"1.071,70","1.066,30","1.073,80","1.066,30",,"0,66%"
3845,21.09.2009,"1.064,70","1.067,10","1.067,30","1.057,50",,"-0,34%"
3846,18.09.2009,"1.068,30","1.066,60","1.071,50","1.064,30",,"0,26%"
3847,17.09.2009,"1.065,50","1.067,90","1.074,80","1.061,20",,"-0,31%"
3848,16.09.2009,"1.068,80","1.054,00","1.068,80","1.052,90",,"1,54%"
3849,15.09.2009,"1.052,60","1.049,00","1.056,00","1.043,40",,"0,31%"
3850,14.09.2009,"1.049,30","1.040,20","1.049,70","1.035,00",,"0,63%"
3851,11.09.2009,"1.042,70","1.043,90","1.048,20","1.038,40",,"-0,13%"
3852,10.09.2009,"1.044,10","1.033,00","1.044,10","1.028,00",,"1,04%"
3853,09.09.2009,"1.033,40","1.025,40","1.036,30","1.024,00",,"0,78%"
3854,08.09.2009,"1.025,40","1.018,70","1.026,10","1.018,70",,"0,89%"
3855,04.09.2009,"1.016,40","1.003,80","1.016,50","1.001,60",,"1,32%"
3856,03.09.2009,"1.003,20","996,10","1.003,40","992,20",,"0,84%"
3857,02.09.2009,"994,80","996,10","1.000,30","992,00",,"-0,32%"
3858,01.09.2009,"998,00","1.019,50","1.028,50","996,30",,"-2,21%"
3859,31.08.2009,"1.020,60","1.025,20","1.025,20","1.014,60",,"-0,81%"
3860,28.08.2009,"1.028,90","1.031,60","1.039,50","1.023,10",,"-0,20%"
3861,27.08.2009,"1.031,00","1.027,80","1.033,30","1.016,20",,"0,28%"
3862,26.08.2009,"1.028,10","1.027,30","1.032,50","1.021,60",,"0,01%"
3863,25.08.2009,"1.028,00","1.026,60","1.037,80","1.026,20",,"0,23%"
3864,24.08.2009,"1.025,60","1.026,60","1.035,80","1.022,50",,"-0,05%"
3865,21.08.2009,"1.026,10","1.009,10","1.027,60","1.009,10",,"1,86%"
3866,20.08.2009,"1.007,40","996,40","1.008,90","996,40",,"1,09%"
3867,19.08.2009,"996,50","986,90","999,60","980,60",,"0,69%"
3868,18.08.2009,"989,70","980,60","991,20","980,60",,"1,02%"
3869,17.08.2009,"979,70","998,20","998,20","978,50",,"-2,43%"
3870,14.08.2009,"1.004,10","1.012,20","1.012,60","994,60",,"-0,85%"
3871,13.08.2009,"1.012,70","1.005,90","1.013,10","1.000,80",,"0,69%"
3872,12.08.2009,"1.005,80","994,00","1.012,80","993,40",,"1,15%"
3873,11.08.2009,"994,40","1.005,80","1.005,80","992,40",,"-1,26%"
3874,10.08.2009,"1.007,10","1.008,90","1.010,10","1.001,00",,"-0,34%"
3875,07.08.2009,"1.010,50","999,80","1.018,00","999,80",,"1,34%"
3876,06.08.2009,"997,10","1.004,10","1.008,00","992,50",,"-0,56%"
3877,05.08.2009,"1.002,70","1.005,40","1.006,60","994,30",,"-0,29%"
3878,04.08.2009,"1.005,60","1.001,40","1.007,10","996,70",,"0,30%"
3879,03.08.2009,"1.002,60","990,20","1.003,60","990,20",,"1,53%"
3880,31.07.2009,"987,50","986,80","993,20","982,90",,"0,07%"
3881,30.07.2009,"986,80","976,00","996,70","976,00",,"1,20%"
3882,29.07.2009,"975,10","977,70","977,80","968,60",,"-0,46%"
3883,28.07.2009,"979,60","981,50","982,40","969,40",,"-0,26%"
3884,27.07.2009,"982,20","978,60","982,50","972,30",,"0,30%"
3885,24.07.2009,"979,30","972,20","979,80","966,00",,"0,31%"
3886,23.07.2009,"976,30","954,10","979,40","953,30",,"2,33%"
3887,22.07.2009,"954,10","953,40","959,80","947,80",,"-0,05%"
3888,21.07.2009,"954,60","952,00","956,50","943,20",,"0,37%"
3889,20.07.2009,"951,10","942,10","951,60","941,00",,"1,14%"
3890,17.07.2009,"940,40","940,60","941,90","934,60",,"-0,03%"
3891,16.07.2009,"940,70","930,20","944,00","927,50",,"0,86%"
3892,15.07.2009,"932,70","910,10","934,00","910,10",,"2,97%"
3893,14.07.2009,"905,80","900,80","905,80","896,50",,"0,53%"
3894,13.07.2009,"901,00","879,60","901,00","875,30",,"2,49%"
3895,10.07.2009,"879,10","880,00","883,60","872,80",,"-0,41%"
3896,09.07.2009,"882,70","881,30","887,90","878,50",,"0,35%"
3897,08.07.2009,"879,60","881,90","886,80","869,30",,"-0,16%"
3898,07.07.2009,"881,00","898,60","898,60","879,90",,"-1,97%"
3899,06.07.2009,"898,70","894,30","898,70","886,40",,"0,26%"
3900,02.07.2009,"896,40","921,20","921,20","896,40",,"-2,91%"
3901,01.07.2009,"923,30","920,80","931,90","920,80",,"0,44%"
3902,30.06.2009,"919,30","927,10","930,00","912,90",,"-0,85%"
3903,29.06.2009,"927,20","919,90","928,00","916,20",,"0,90%"
3904,26.06.2009,"918,90","918,80","922,00","913,00",,"-0,15%"
3905,25.06.2009,"920,30","899,50","921,40","896,30",,"2,15%"
3906,24.06.2009,"900,90","896,30","910,90","896,30",,"0,65%"
3907,23.06.2009,"895,10","893,50","898,70","888,90",,"0,24%"
3908,22.06.2009,"893,00","918,10","918,10","893,00",,"-3,06%"
3909,19.06.2009,"921,20","920,00","927,10","915,80",,"0,30%"
3910,18.06.2009,"918,40","910,90","921,90","907,90",,"0,85%"
3911,17.06.2009,"910,70","911,90","918,40","903,80",,"-0,14%"
3912,16.06.2009,"912,00","925,60","928,00","911,60",,"-1,27%"
3913,15.06.2009,"923,70","942,50","942,50","919,60",,"-2,38%"
3914,12.06.2009,"946,20","943,40","946,30","935,70",,"0,14%"
3915,11.06.2009,"944,90","939,00","956,20","939,00",,"0,62%"
3916,10.06.2009,"939,10","942,70","949,80","928,00",,"-0,35%"
3917,09.06.2009,"942,40","940,40","946,90","936,10",,"0,35%"
3918,08.06.2009,"939,10","938,10","946,30","926,40",,"-0,11%"
3919,05.06.2009,"940,10","945,70","951,70","934,10",,"-0,25%"
3920,04.06.2009,"942,50","932,50","942,50","929,30",,"1,15%"
3921,03.06.2009,"931,80","942,50","942,50","923,90",,"-1,37%"
3922,02.06.2009,"944,70","942,90","949,40","938,50",,"0,19%"
3923,01.06.2009,"942,90","923,30","947,80","923,30",,"2,59%"
3924,29.05.2009,"919,10","907,00","920,00","903,60",,"1,36%"
3925,28.05.2009,"906,80","893,00","909,50","887,60",,"1,53%"
3926,27.05.2009,"893,10","910,00","913,80","891,90",,"-1,89%"
3927,26.05.2009,"910,30","887,00","911,80","881,50",,"2,63%"
3928,22.05.2009,"887,00","888,70","896,60","883,80",,"-0,15%"
3929,21.05.2009,"888,30","900,40","900,40","879,60",,"-1,68%"
3930,20.05.2009,"903,50","908,60","924,60","901,40",,"-0,51%"
3931,19.05.2009,"908,10","909,70","916,40","905,20",,"-0,18%"
3932,18.05.2009,"909,70","886,10","910,00","886,10",,"3,04%"
3933,15.05.2009,"882,90","892,80","897,00","878,90",,"-1,14%"
3934,14.05.2009,"893,10","884,20","898,40","882,50",,"1,04%"
3935,13.05.2009,"883,90","905,40","905,40","882,80",,"-2,70%"
3936,12.05.2009,"908,40","910,50","915,60","896,50",,"-0,09%"
3937,11.05.2009,"909,20","923,00","923,00","908,70",,"-2,15%"
3938,08.05.2009,"929,20","909,00","930,20","909,00",,"2,40%"
3939,07.05.2009,"907,40","919,60","929,60","901,40",,"-1,32%"
3940,06.05.2009,"919,50","904,00","920,30","904,00",,"1,74%"
3941,05.05.2009,"903,80","906,10","907,70","897,30",,"-0,37%"
3942,04.05.2009,"907,20","879,20","907,90","879,20",,"3,38%"
3943,01.05.2009,"877,50","872,70","880,50","866,10",,"0,54%"
3944,30.04.2009,"872,80","876,60","888,70","868,50",,"-0,09%"
3945,29.04.2009,"873,60","856,90","882,10","856,90",,"2,15%"
3946,28.04.2009,"855,20","854,50","864,50","847,10",,"-0,27%"
3947,27.04.2009,"857,50","862,80","868,80","854,60",,"-1,00%"
3948,24.04.2009,"866,20","853,90","871,80","853,90",,"1,68%"
3949,23.04.2009,"851,90","844,60","852,90","835,50",,"1,00%"
3950,22.04.2009,"843,50","847,30","861,80","840,60",,"-0,78%"
3951,21.04.2009,"850,10","831,20","850,10","826,80",,"2,13%"
3952,20.04.2009,"832,40","868,30","868,30","832,40",,"-4,28%"
3953,17.04.2009,"869,60","865,20","875,60","860,90",,"0,50%"
3954,16.04.2009,"865,30","854,50","870,40","847,00",,"1,55%"
3955,15.04.2009,"852,10","839,40","852,90","835,60",,"1,26%"
3956,14.04.2009,"841,50","856,90","856,90","840,20",,"-2,00%"
3957,13.04.2009,"858,70","855,30","864,30","845,40",,"0,25%"
3958,09.04.2009,"856,60","829,30","856,90","829,30",,"3,81%"
3959,08.04.2009,"825,20","816,80","828,40","814,80",,"1,19%"
3960,07.04.2009,"815,50","834,10","834,10","814,50",,"-2,39%"
3961,06.04.2009,"835,50","839,80","839,80","822,80",,"-0,83%"
3962,03.04.2009,"842,50","835,10","842,50","826,70",,"0,97%"
3963,02.04.2009,"834,40","814,50","845,60","814,50",,"2,87%"
3964,01.04.2009,"811,10","793,60","813,60","783,30",,"1,65%"
3965,31.03.2009,"797,90","790,90","810,50","790,90",,"1,32%"
3966,30.03.2009,"787,50","809,10","809,10","779,80",,"-3,48%"
3967,27.03.2009,"815,90","828,70","828,70","813,40",,"-2,04%"
3968,26.03.2009,"832,90","814,10","833,00","814,10",,"2,33%"
3969,25.03.2009,"813,90","806,80","826,80","791,40",,"0,97%"
3970,24.03.2009,"806,10","820,60","823,60","805,50",,"-2,04%"
3971,23.03.2009,"822,90","772,30","823,40","772,30",,"7,08%"
3972,20.03.2009,"768,50","784,60","788,90","766,20",,"-1,98%"
3973,19.03.2009,"784,00","797,90","803,20","781,80",,"-1,31%"
3974,18.03.2009,"794,40","776,00","803,00","765,60",,"2,09%"
3975,17.03.2009,"778,10","753,90","778,10","749,90",,"3,21%"
3976,16.03.2009,"753,90","758,80","774,50","753,40",,"-0,34%"
3977,13.03.2009,"756,50","752,00","758,30","742,50",,"0,77%"
3978,12.03.2009,"750,70","720,90","752,60","714,80",,"4,06%"
3979,11.03.2009,"721,40","719,60","731,90","713,90",,"0,25%"
3980,10.03.2009,"719,60","679,30","719,60","679,30",,"6,37%"
3981,09.03.2009,"676,50","680,80","695,30","672,90",,"-1,01%"
3982,06.03.2009,"683,40","684,00","699,10","666,80",,"0,13%"
3983,05.03.2009,"682,50","708,30","708,30","677,90",,"-4,26%"
3984,04.03.2009,"712,90","698,60","724,10","698,60",,"2,38%"
3985,03.03.2009,"696,30","704,40","711,70","692,30",,"-0,64%"
3986,02.03.2009,"700,80","729,60","729,60","699,70",,"-4,67%"
3987,27.02.2009,"735,10","749,90","751,30","734,50",,"-2,35%"
3988,26.02.2009,"752,80","765,80","779,40","751,80",,"-1,58%"
3989,25.02.2009,"764,90","770,60","780,10","752,90",,"-1,06%"
3990,24.02.2009,"773,10","744,70","775,50","744,70",,"4,01%"
3991,23.02.2009,"743,30","773,20","777,90","742,40",,"-3,47%"
3992,20.02.2009,"770,00","775,90","778,70","754,20",,"-1,14%"
3993,19.02.2009,"778,90","787,90","797,60","777,00",,"-1,20%"
3994,18.02.2009,"788,40","791,10","796,20","780,40",,"-0,10%"
3995,17.02.2009,"789,20","818,60","818,60","789,20",,"-4,55%"
3996,13.02.2009,"826,80","834,00","839,40","825,20",,"-1,01%"
3997,12.02.2009,"835,20","829,90","835,50","808,10",,"0,18%"
3998,11.02.2009,"833,70","827,40","838,20","822,30",,"0,79%"
3999,10.02.2009,"827,20","866,90","868,00","823,00",,"-4,91%"
4000,09.02.2009,"869,90","868,20","875,00","861,60",,"0,15%"
4001,06.02.2009,"868,60","846,10","870,80","845,40",,"2,68%"
4002,05.02.2009,"845,90","831,80","850,50","819,90",,"1,65%"
4003,04.02.2009,"832,20","837,80","851,90","829,20",,"-0,75%"
4004,03.02.2009,"838,50","825,70","842,60","822,00",,"1,59%"
4005,02.02.2009,"825,40","823,10","830,80","812,90",,"-0,06%"
4006,30.01.2009,"825,90","845,70","851,70","821,70",,"-2,27%"
4007,29.01.2009,"845,10","868,90","868,90","844,10",,"-3,32%"
4008,28.01.2009,"874,10","845,70","877,90","845,70",,"3,36%"
4009,27.01.2009,"845,70","837,30","850,50","835,40",,"1,09%"
4010,26.01.2009,"836,60","832,50","852,50","827,70",,"0,55%"
4011,23.01.2009,"832,00","822,20","838,60","806,10",,"0,54%"
4012,22.01.2009,"827,50","839,70","839,70","811,30",,"-1,51%"
4013,21.01.2009,"840,20","806,80","841,70","804,30",,"4,35%"
4014,20.01.2009,"805,20","849,60","849,60","804,50",,"-5,28%"
4015,16.01.2009,"850,10","844,50","858,10","830,70",,"0,76%"
4016,15.01.2009,"843,70","842,00","851,60","817,00",,"0,13%"
4017,14.01.2009,"842,60","867,30","867,30","836,90",,"-3,35%"
4018,13.01.2009,"871,80","869,80","877,00","862,00",,"0,17%"
4019,12.01.2009,"870,30","890,40","890,40","864,30",,"-2,26%"
4020,09.01.2009,"890,40","909,90","911,90","888,30",,"-2,12%"
4021,08.01.2009,"909,70","905,70","910,00","896,80",,"0,34%"
4022,07.01.2009,"906,60","927,50","927,50","902,40",,"-3,01%"
4023,06.01.2009,"934,70","931,20","943,90","927,30",,"0,78%"
4024,05.01.2009,"927,50","929,20","936,60","919,50",,"-0,46%"
4025,02.01.2009,"931,80","903,00","934,70","899,40",,"3,17%"
4026,31.12.2008,"903,20","890,60","910,30","889,70",,"1,41%"
4027,30.12.2008,"890,60","870,60","891,10","870,60",,"2,44%"
4028,29.12.2008,"869,40","872,40","873,70","857,10",,"-0,39%"
4029,26.12.2008,"872,80","869,50","873,70","866,50",,"0,54%"
4030,24.12.2008,"868,10","863,90","869,80","861,40",,"0,57%"
4031,23.12.2008,"863,20","874,30","880,40","860,10",,"-0,96%"
4032,22.12.2008,"871,60","887,20","887,40","857,10",,"-1,84%"
4033,19.12.2008,"887,90","887,00","905,50","883,00",,"0,29%"
4034,18.12.2008,"885,30","906,00","911,00","877,40",,"-2,11%"
4035,17.12.2008,"904,40","908,20","918,90","895,90",,"-0,96%"
4036,16.12.2008,"913,20","871,50","914,70","871,50",,"5,13%"
4037,15.12.2008,"868,60","881,10","884,60","857,70",,"-1,26%"
4038,12.12.2008,"879,70","871,80","883,20","851,40",,"0,70%"
4039,11.12.2008,"873,60","898,40","904,60","868,70",,"-2,85%"
4040,10.12.2008,"899,20","892,20","908,30","885,50",,"1,18%"
4041,09.12.2008,"888,70","906,50","916,30","885,40",,"-2,31%"
4042,08.12.2008,"909,70","882,70","918,60","882,70",,"3,84%"
4043,05.12.2008,"876,10","844,40","879,40","818,40",,"3,66%"
4044,04.12.2008,"845,20","869,80","875,60","833,60",,"-2,93%"
4045,03.12.2008,"870,70","843,60","873,10","827,60",,"2,58%"
4046,02.12.2008,"848,80","817,90","850,50","817,90",,"3,99%"
4047,01.12.2008,"816,20","888,60","888,60","815,70",,"-8,93%"
4048,28.11.2008,"896,20","886,90","896,20","881,20",,"0,96%"
4049,26.11.2008,"887,70","852,90","887,70","841,40",,"3,53%"
4050,25.11.2008,"857,40","853,40","868,90","835,00",,"0,66%"
4051,24.11.2008,"851,80","801,20","865,60","801,20",,"6,47%"
4052,21.11.2008,"800,00","755,80","801,20","741,00",,"6,33%"
4053,20.11.2008,"752,40","805,90","820,50","747,80",,"-6,72%"
4054,19.11.2008,"806,60","859,00","864,60","806,20",,"-6,11%"
4055,18.11.2008,"859,10","852,30","865,90","826,80",,"0,98%"
4056,17.11.2008,"850,80","873,20","882,30","849,00",,"-2,58%"
4057,14.11.2008,"873,30","904,40","916,90","869,90",,"-4,17%"
4058,13.11.2008,"911,30","853,10","913,00","818,70",,"6,92%"
4059,12.11.2008,"852,30","893,40","893,40","850,50",,"-5,19%"
4060,11.11.2008,"899,00","917,10","917,10","884,90",,"-2,20%"
4061,10.11.2008,"919,20","936,80","952,00","907,50",,"-1,27%"
4062,07.11.2008,"931,00","907,40","931,50","906,90",,"2,88%"
4063,06.11.2008,"904,90","952,40","952,40","899,70",,"-5,03%"
4064,05.11.2008,"952,80","1.001,80","1.001,80","949,90",,"-5,27%"
4065,04.11.2008,"1.005,80","971,30","1.007,50","971,30",,"4,09%"
4066,03.11.2008,"966,30","968,70","975,60","958,80",,"-0,26%"
4067,31.10.2008,"968,80","953,10","984,40","944,60",,"1,54%"
4068,30.10.2008,"954,10","939,40","963,20","928,50",,"2,58%"
4069,29.10.2008,"930,10","939,50","970,00","922,30",,"-1,11%"
4070,28.10.2008,"940,50","848,90","940,50","845,30",,"10,79%"
4071,27.10.2008,"848,90","874,30","893,80","846,80",,"-3,18%"
4072,24.10.2008,"876,80","895,20","896,30","852,90",,"-3,45%"
4073,23.10.2008,"908,10","899,10","922,80","858,40",,"1,26%"
4074,22.10.2008,"896,80","951,70","951,70","875,80",,"-6,09%"
4075,21.10.2008,"955,00","980,40","985,40","952,50",,"-3,09%"
4076,20.10.2008,"985,40","943,50","985,40","943,50",,"4,77%"
4077,17.10.2008,"940,50","942,30","984,60","918,70",,"-0,62%"
4078,16.10.2008,"946,40","909,50","947,70","865,80",,"4,25%"
4079,15.10.2008,"907,80","994,60","994,60","904,00",,"-9,04%"
4080,14.10.2008,"998,00","1.010,00","1.044,30","972,10",,"-0,54%"
4081,13.10.2008,"1.003,40","912,80","1.006,90","912,80",,"11,59%"
4082,10.10.2008,"899,20","902,30","936,40","839,80",,"-1,18%"
4083,09.10.2008,"909,90","988,40","1.005,20","909,20",,"-7,61%"
4084,08.10.2008,"984,90","988,90","1.021,10","971,00",,"-1,13%"
4085,07.10.2008,"996,20","1.057,60","1.072,90","996,20",,"-5,74%"
4086,06.10.2008,"1.056,90","1.097,60","1.097,60","1.008,00",,"-3,85%"
4087,03.10.2008,"1.099,20","1.115,20","1.153,80","1.098,10",,"-1,36%"
4088,02.10.2008,"1.114,30","1.160,60","1.160,60","1.111,40",,"-4,03%"
4089,01.10.2008,"1.161,10","1.164,20","1.167,00","1.140,80",,"-0,45%"
4090,30.09.2008,"1.166,40","1.113,80","1.168,00","1.113,80",,"5,42%"
4091,29.09.2008,"1.106,40","1.209,10","1.209,10","1.106,40",,"-8,79%"
4092,26.09.2008,"1.213,00","1.204,50","1.215,80","1.187,50",,"0,31%"
4093,25.09.2008,"1.209,20","1.187,90","1.220,00","1.187,90",,"1,96%"
4094,24.09.2008,"1.185,90","1.188,80","1.197,40","1.179,80",,"-0,19%"
4095,23.09.2008,"1.188,20","1.207,60","1.221,20","1.187,10",,"-1,57%"
4096,22.09.2008,"1.207,10","1.255,40","1.255,40","1.205,60",,"-3,82%"
4097,19.09.2008,"1.255,10","1.213,10","1.265,10","1.213,10",,"4,03%"
4098,18.09.2008,"1.206,50","1.157,10","1.211,10","1.133,50",,"4,33%"
4099,17.09.2008,"1.156,40","1.210,30","1.210,30","1.155,90",,"-4,71%"
4100,16.09.2008,"1.213,60","1.188,30","1.214,80","1.169,30",,"1,75%"
4101,15.09.2008,"1.192,70","1.250,90","1.250,90","1.192,70",,"-4,71%"
4102,12.09.2008,"1.251,70","1.245,90","1.255,10","1.233,80",,"0,22%"
4103,11.09.2008,"1.249,00","1.229,00","1.250,00","1.211,50",,"1,38%"
4104,10.09.2008,"1.232,00","1.227,50","1.243,90","1.221,60",,"0,61%"
4105,09.09.2008,"1.224,50","1.268,00","1.268,70","1.224,50",,"-3,42%"
4106,08.09.2008,"1.267,80","1.249,50","1.274,40","1.247,10",,"2,05%"
4107,05.09.2008,"1.242,30","1.233,20","1.244,90","1.217,20",,"0,44%"
4108,04.09.2008,"1.236,80","1.271,80","1.271,80","1.232,80",,"-3,00%"
